aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,aux_lr_mult,aux_wd_peak,base_lr_scale,batch,batch_size,best_val_loss,case_id,cluster_name,code_package_id,container_image,coord,coord_value,data_id,failure_kind,gpuv,hardware_family,hidden_cooldown_frac,job_name,job_run_id,last_step,last_val_loss,last_val_step,log_source,matrix_beta1_om_mult,matrix_beta2_om_mult,matrix_lr_mult,matrix_wd_peak,num_val_points,precond_lr_mult,queue_name,recipe,runtime_cuda_driver,runtime_cuda_toolkit,runtime_device_type,runtime_host_ipv6,runtime_host_primary,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,seed,shampoo_beta_om_mult,stamp,status,total_steps,train_steps,trial_id,wd_warmup_frac,wrapper_case_id,terminal_evidence,terminal_evidence_host
1,0.5,0.5,1.41421356237,0,1,2m,2097152,,0010_psgdh_core_2m_matrix_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0010_psgdh_core_2m_matrix_beta1_om_0p707106781187,587f69f934fd12e5,,,,none,2,1,0.999999999998,0,0,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,PENDING,,813,405569464,0,packed_manifest,,
1,0.5,0.5,1.41421356237,0,1,2m,2097152,3.39956,0011_psgdh_core_2m_matrix_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,3.99999999999,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-recovery-2m-20260829_0143:0011_psgdh_core_2m_matrix_beta1_om_1p41421356237,ffba83fdbe757c6c,813,3.39956,813,run_dir+merlin_meta,3.99999999999,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:896d:14b:721:9395,26.129.170.82,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,cdb70550ff09fd1b4ac3ccaa3da9dbeb,1,1,pretraining_psgdh_pcd_2m_r4_hedge10_compile10800_20260829_0143,DONE,813,813,405605850,0,packed_manifest,,
1,0.5,0.5,1.41421356237,0,1,2m,2097152,3.42731,0012_psgdh_core_2m_matrix_beta1_om_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,5.65685424948,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0012_psgdh_core_2m_matrix_beta1_om_2,587f69f934fd12e5,813,3.42731,813,run_dir+merlin_meta,5.65685424948,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
1,0.5,0.5,0.707106781185,0,1,2m,2097152,3.39074,0013_psgdh_core_2m_aux_lr_global_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.707106781185,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0013_psgdh_core_2m_aux_lr_global_0p5,587f69f934fd12e5,813,3.39074,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
1,0.5,0.5,0.999999999998,0,1,2m,2097152,3.38,0014_psgdh_core_2m_aux_lr_global_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.999999999998,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0014_psgdh_core_2m_aux_lr_global_0p707106781187,587f69f934fd12e5,813,3.38,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
1,0.5,0.5,2,0,1,2m,2097152,3.37991,0015_psgdh_core_2m_aux_lr_global_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0015_psgdh_core_2m_aux_lr_global_1p41421356237,587f69f934fd12e5,813,3.37991,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
1,0.5,0.5,2.82842712474,0,1,2m,2097152,3.38469,0016_psgdh_core_2m_aux_lr_global_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2.82842712474,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-recovery-2m-20260829_0143:0016_psgdh_core_2m_aux_lr_global_2,ffba83fdbe757c6c,813,3.38469,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:896d:14b:721:9395,26.129.170.82,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,cdb70550ff09fd1b4ac3ccaa3da9dbeb,1,1,pretraining_psgdh_pcd_2m_r4_hedge10_compile10800_20260829_0143,DONE,813,813,405605850,0,packed_manifest,,
0.5,0.5,0.5,1.41421356237,0,1,2m,2097152,3.37528,0017_psgdh_core_2m_aux_beta1_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0017_psgdh_core_2m_aux_beta1_om_0p5,587f69f934fd12e5,813,3.37528,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
0.707106781187,0.5,0.5,1.41421356237,0,1,2m,2097152,3.37632,0018_psgdh_core_2m_aux_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0018_psgdh_core_2m_aux_beta1_om_0p707106781187,587f69f934fd12e5,813,3.37632,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
1.41421356237,0.5,0.5,1.41421356237,0,1,2m,2097152,3.38283,0019_psgdh_core_2m_aux_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0019_psgdh_core_2m_aux_beta1_om_1p41421356237,587f69f934fd12e5,813,3.38283,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
2,0.5,0.5,1.41421356237,0,1,2m,2097152,3.38826,0020_psgdh_core_2m_aux_beta1_om_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0020_psgdh_core_2m_aux_beta1_om_2,587f69f934fd12e5,813,3.38826,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
1,0.25,0.5,1.41421356237,0,1,2m,2097152,3.37728,0021_psgdh_core_2m_aux_beta2_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,0.25,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0021_psgdh_core_2m_aux_beta2_om_0p5,587f69f934fd12e5,813,3.37728,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
1,0.353553390593,0.5,1.41421356237,0,1,2m,2097152,3.37547,0022_psgdh_core_2m_aux_beta2_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,0.353553390593,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,0.8,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0022_psgdh_core_2m_aux_beta2_om_0p707106781187,587f69f934fd12e5,813,3.37547,813,run_dir+merlin_meta,2.82842712474,1,0.999999999998,0,8,1.41421356237,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:5d5:5e97:35d2:6a64,26.150.13.178,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,1,1,pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,813,813,405569464,0,packed_manifest,,
